Astar Materyali,Ayakkabi Tabani,Baglama Sekli,Bilek Stili,Boy / Olcu,Deri Kalitesi,Desen,Dis Materyal,Ek Ozellik,Kalip,Koleksiyon,Kullanim Alani,Kumas Tipi,Okula Donus,Renk,Saya Materyali,Spor Bransi,Spor Turu,Taban,Taban Materyali,Taban Tipi,Topuk Tipi,Zemin,Cesit,Civi Tipi,Izolasyon,Ic Taban Materyali,price
0,0,1,0,0,0,1,2,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,497 
3,0,2,0,0,2,0,0,0,0,0,0,0,0,12,3,0,0,0,2,0,0,0,0,0,0,3,4699 
2,0,1,0,0,0,4,2,0,0,0,1,1,0,2,2,0,0,0,0,2,1,0,0,0,0,2,5585 
0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2121 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,19791 
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,459 
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2549 
1,0,3,0,2,3,1,2,0,1,0,1,0,0,1,1,0,0,0,4,0,3,0,0,0,0,1,1004 
0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,389 
0,0,1,0,0,0,2,0,1,0,0,1,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,3795 
0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,187 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3410 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4495 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2490 
0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,389 
0,0,1,0,0,0,2,0,1,0,0,1,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,3795 
0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,187 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3159 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4495 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2490 
1,0,1,0,0,0,0,2,2,0,0,1,0,1,2,2,0,0,0,3,2,2,0,0,0,0,1,1490 
0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2289 
0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,234 
0,0,1,0,0,0,1,2,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,4995 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,799 
0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2580 
2,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,2391 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10190 
2,0,1,0,0,3,5,2,2,0,2,1,2,0,1,2,0,0,0,3,5,1,0,0,0,0,2,4099 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3999 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2499 
3,0,3,0,0,2,1,3,3,1,8,3,0,1,1,3,0,0,2,2,0,3,0,0,0,0,3,4990 
0,0,3,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4990 
2,0,1,0,0,0,2,0,0,0,0,1,1,0,1,2,0,0,0,2,1,1,0,0,0,0,2,2990 
1,0,1,0,0,0,0,2,2,0,0,1,0,1,2,1,0,0,0,0,1,1,0,0,0,0,1,8199 
0,0,1,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,3925 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2649 
0,0,1,0,0,0,2,0,0,0,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,4690 
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3555 
0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,13990 
1,0,1,0,0,0,1,2,2,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,2690 
0,0,1,0,0,0,2,0,0,0,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,5195 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8995 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,249 
0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,1,2,0,0,0,0,0,389 
1,0,5,0,2,3,0,5,1,1,12,3,0,0,1,2,0,0,2,4,0,2,0,0,0,0,1,1479 
1,0,1,0,0,0,1,2,0,0,0,1,4,0,1,1,0,0,0,3,4,1,0,0,0,0,1,2419 
1,0,1,0,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,5,0,1,0,0,0,0,1,399 
1,0,1,0,0,0,1,2,0,0,0,1,4,0,1,1,0,0,0,3,4,1,0,0,0,0,1,2339 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,249 
0,0,1,0,0,0,1,2,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4060 
2,0,1,0,0,0,1,0,1,0,0,1,2,0,3,0,0,0,0,1,0,1,0,0,0,0,0,2149 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3995 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1870 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10190 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,9790 
0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4999 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,949 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3143 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2909 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,849 
0,0,2,0,0,0,7,0,4,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,404 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7995 
1,0,1,0,0,1,1,2,1,0,4,1,2,0,2,1,0,0,0,2,1,1,0,0,0,0,1,1199 
0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,3,1,0,0,0,0,0,2343 
0,0,1,0,0,0,2,0,1,0,0,1,1,0,5,0,0,0,0,0,3,1,0,0,0,0,0,3795 
1,0,1,0,0,0,2,0,1,1,0,1,1,0,1,1,0,0,0,2,0,1,0,0,0,0,1,549 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2199 
1,0,1,0,0,0,0,2,2,0,0,1,0,1,1,2,0,0,0,3,2,2,0,0,0,0,1,1490 
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3740 
3,0,5,0,4,2,0,3,1,1,3,3,0,0,1,3,0,0,2,2,0,1,0,0,0,0,3,4299 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4995 
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10450 
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,499 
2,0,1,0,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,2293 
0,0,1,0,0,0,2,2,3,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2357 
0,0,5,0,0,0,0,2,0,1,0,3,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,1990 
0,0,3,0,2,0,0,3,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4990 
0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3899 
0,0,1,0,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3039 
1,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,4,0,0,1,1,1,0,1,2516 
0,0,1,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,1,0,0,223 
0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,395 
1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,4238 
0,0,1,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2990 
1,0,3,0,0,0,0,0,1,0,3,3,0,0,1,0,0,0,2,2,0,0,0,0,0,0,1,2805 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1701 
0,0,2,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1329 
2,0,1,0,0,0,2,2,1,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2,2367 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1059 
0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,3110 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1299 
0,0,1,1,0,0,0,4,0,0,0,5,0,0,2,0,5,0,0,2,0,0,0,0,0,0,0,619 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1749 
0,0,3,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,979 
0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,164 
0,0,1,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,10753 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,139 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4645 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2749 
0,0,3,0,2,0,6,4,3,1,0,3,0,0,1,0,0,1,2,0,0,2,0,0,0,1,0,296 
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2536 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1094 
2,0,1,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2478 
0,0,1,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3490 
0,0,1,0,0,0,0,4,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,2554 
0,0,1,0,3,0,6,2,0,1,0,1,0,0,1,0,0,1,2,0,0,3,0,0,0,1,0,4190 
1,0,5,0,2,3,0,5,1,1,12,3,0,0,1,2,0,0,2,4,0,2,0,0,0,0,1,1479 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2599 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4995 
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3790 
0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,287 
0,0,1,0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,2851 
1,0,1,0,0,0,0,2,2,0,0,1,0,1,1,2,0,0,0,3,2,2,0,0,0,0,1,1490 
0,0,0,0,0,0,15,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2472 
0,0,2,0,2,0,0,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130 
0,0,1,0,3,0,0,3,0,2,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,755 
0,0,1,0,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3052 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2949 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3999 
0,0,1,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,999 
1,0,1,0,0,0,3,2,3,0,0,1,2,0,1,1,0,0,0,1,2,2,0,0,0,0,1,4690 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,4219 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,770 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,599 
1,0,1,0,0,0,3,0,3,0,0,0,2,0,2,1,0,0,0,1,0,2,0,0,0,0,1,4690 
3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,3,3490 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4995 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3499 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1137 
1,0,1,0,0,0,1,2,0,0,0,1,4,0,1,1,0,0,0,3,4,1,0,0,0,0,1,2339 
1,0,1,0,0,0,3,2,3,0,0,1,2,0,5,1,0,0,0,1,3,2,0,0,0,0,1,4690 
0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1190 
0,0,1,0,0,0,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3445 
0,0,1,0,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2418 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3990 
0,0,1,0,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4505 
1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1316 
1,0,2,0,0,1,1,0,2,0,1,0,3,0,4,1,0,0,2,1,0,1,0,0,0,0,1,550 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1519 
1,0,0,0,0,0,1,0,5,0,0,0,0,0,1,1,0,0,1,4,0,1,0,0,0,0,1,1190 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,3,0,0,0,0,0,0,0,645 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,299 
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,1,0,0,0,0,3,2879 
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1136 
2,0,1,0,0,0,0,2,0,0,0,1,0,0,1,2,0,0,0,3,1,1,0,0,0,0,1,2890 
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,185 
1,0,2,0,0,1,1,0,7,0,7,0,3,0,14,1,0,0,1,2,0,1,0,0,0,0,1,1519 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,940 
1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1690 
0,0,1,0,0,0,1,2,3,1,1,1,0,0,1,0,0,1,2,1,0,4,0,0,0,0,1,2989 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6215 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2937 
1,0,1,0,0,0,0,0,0,0,0,4,0,0,4,2,4,0,0,4,0,0,0,1,0,0,1,1890 
0,0,1,0,0,0,2,2,3,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2357 
2,0,3,0,2,3,1,2,2,1,0,3,0,0,1,2,0,2,2,0,0,1,0,0,0,0,2,298 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,763 
2,0,2,0,0,0,1,0,0,0,0,1,5,0,1,1,0,0,0,5,1,1,0,0,0,0,2,2590 
1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,929 
1,0,1,0,2,3,1,2,0,1,0,1,0,0,1,1,0,0,0,4,0,3,0,0,0,0,1,1004 
1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,869 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5499 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2990 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1288 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1299 
0,0,1,2,0,2,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,57490 
2,0,2,0,2,0,0,2,0,2,0,3,0,0,5,0,0,0,1,0,0,3,0,0,0,0,2,1239 
0,0,0,2,0,0,0,0,0,0,0,5,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,438 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8849 
0,0,1,0,0,0,0,2,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,979 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,3499 
0,0,1,0,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2067 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5139 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4999 
1,0,1,0,2,2,3,3,1,1,3,3,0,1,1,3,0,1,1,3,0,1,0,0,0,0,1,5490 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6999 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2299 
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2061 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4995 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,850 
1,0,2,0,0,1,1,0,7,0,7,0,3,0,3,1,0,0,1,2,0,1,0,0,0,0,1,1599 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1590 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4999 
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1207 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,899 
0,0,1,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4290 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3447 
2,0,1,0,0,0,4,2,0,0,0,1,1,0,4,2,0,0,0,0,2,1,0,0,0,0,2,4505 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,5180 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1787 
3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,5691 
1,0,1,0,0,0,0,2,0,0,0,1,0,0,2,2,0,0,0,3,2,1,0,0,0,0,1,4539 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,494 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3995 
0,0,1,0,0,0,0,4,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2554 
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,849 
1,0,4,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,1590 
0,0,1,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3305 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1790 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,498 
1,0,1,0,0,0,1,2,0,0,0,1,4,0,1,1,0,0,0,3,4,1,0,0,0,0,1,2361 
2,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2390 
0,0,2,0,0,0,0,3,0,1,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3690 
0,0,1,0,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2947 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3499 
1,0,1,0,0,0,0,0,0,0,0,4,0,0,15,2,4,0,0,4,0,0,0,1,0,0,1,1999 
0,0,1,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,899 
0,0,1,0,0,0,0,2,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3040 
0,0,1,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2285 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1192 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3590 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10395 
0,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,3599 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,585 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1199 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,1122 
1,0,1,0,0,0,1,2,0,0,0,1,2,0,4,0,0,0,0,0,1,1,0,0,0,0,0,3690 
0,0,1,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2873 
0,0,4,0,3,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,329 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1390 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1206 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6995 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1854 
1,0,1,0,0,2,1,2,1,0,2,1,4,0,1,3,0,0,0,1,3,1,0,0,0,0,1,2505 
1,0,1,0,0,3,3,2,2,0,0,1,2,1,3,2,0,0,0,5,2,2,0,0,0,0,1,3990 
0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,489 
0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35639 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2889 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,864 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2586 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,145 
2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,2,2990 
1,0,1,0,2,2,1,3,0,1,1,3,0,1,13,3,0,0,2,2,0,2,0,0,0,0,1,15740 
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,249 
0,0,3,0,2,0,0,3,0,1,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,3980 
1,0,2,0,2,3,3,2,2,1,2,1,2,1,1,2,0,1,2,4,0,1,0,0,0,1,1,2490 
2,0,3,0,2,3,1,2,2,1,0,3,0,0,1,2,0,2,2,0,0,1,0,0,0,0,2,298 
0,0,1,0,0,0,1,0,3,0,0,1,1,0,1,0,0,0,2,2,0,1,0,0,0,0,0,3649 
