,Astar Materyali,Ayakkabı Tabanı,Bağlama Şekli,Bilek Stili,Boy / Ölçü,Deri Kalitesi,Desen,Dış Materyal,Ek Özellik,Kalıp,Koleksiyon,Kullanım Alanı,Kumaş Teknolojisi,Kumaş Tipi,Materyal,Materyal Bileşeni,Okula Dönüş,Ortam,Persona,Renk,Saya Materyali,Spor Branşı,Spor Türü,Sürdürülebilir,Sürdürülebilirlik Detayı,Taban,Taban Materyali,Taban Teknolojisi,Taban Tipi,Topuk Boyu,Topuk Tipi,Zemin,Çeşit,Çivi Tipi,Özellik,İzolasyon,İç Taban Materyali,url,price
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,,Bağcıklı,,,,Düz,,Ortopedik Taban,,,Spor,,Örme,Suni Deri,"62% Poliüretan, 35% Viskoz, 3% Elastan",,Casual&Comfort,,Siyah,,,,,,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/tonny-black/unisex-siyah-beyaz-spor-ayakkabi-v2alx-p-110357798,"213,18 TL"
,,,,,,,,,,,,,,,,,,,,Lacivert,,,,,,,,,,,,,,,,,,https://www.trendyol.com/riccon/super-hafif-buz-lacivert-unisex-sneaker-00124112-p-276222272,"284,99 TL"
,,,,,,,,,,,,,,,,,,,,Gri,,,,,,,,,,,,,,,,,,https://www.trendyol.com/asics/asics-upcourt-5-erkek-beyaz-spor-ayakkabi-1071a086-101-p-323629699,1.099 TL
,,,Bağcıklı,,,,,Suni Deri,,,,Outdoor,,,Suni Deri,,,,,Beyaz,,,,,,,,Phylon/Termo (Kaydırmaz) Taban,Düz Taban,,,,,,,,,https://www.trendyol.com/mcdark/beyaz-lila-spor-ayakkabi-p-129845499,"269,90 TL"
,,,,,,,,,,,,,,,,,,,,Bej,,,,,,,,,,,,,,,,,,https://www.trendyol.com/soho-exclusive/bej-kadin-sneaker-16884-p-222856645,"202,49 TL"
,Hakiki Deri,,,,,,,,,,,,,,Hakiki Deri,,,,,Siyah,,,,,,,Poli,,,,,,,,,,,https://www.trendyol.com/detector/ic-dis-hakiki-deri-ultra-ortopedik-buyuk-numara-gunluk-erkek-ayakkabi-701-10-p-73628647,"399,90 TL"
,,,Bağcıklı,,,,,Tekstil,,,,Outdoor,,,,,,,,Gri,,,,,,,,,,,,,,,Gore-Tex,,,https://www.trendyol.com/salomon/xa-pro-3d-v8-gtx-kosu-ayakkabi-l40989200-p-149350578,"3.644,99 TL"
,,,Bağcıklı,,,,,Tekstil,,,,Spor,,,,,,,,Lacivert,,,,,,,EVA,,,,,,,,,,,https://www.trendyol.com/adidas/runfalcon-2-0-erkek-kosu-ayakkabisi-p-124868587,937 TL
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,,Bağcıklı,,,,Düz,,,,,Spor,,Örme,Tekstil,100% Suni Deri,,Sportswear,Cool Comfort,Siyah,,,,,,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/hummel/sydney-siyah-canvas-ayakkabi-p-36519495,"359,95 TL"
,,,,,,,,,,,,Futbol,,,,,,,,Mavi,,Futbol,,,,,,,,,,,Amatör,,,,,https://www.trendyol.com/lion/marka-1453-lacivert-mavi-corapli-krampon-spor-ayakkabi-p-69878843,229 TL
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,,Bağcıklı,,,,Renk Bloklu,,,,,,,Örme,,100% Suni Deri,,Sportswear,,Gri,,,,,,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/hummel/hmleightyone-sneaker-kadin-gunluk-ayakkabi-200600-2864-gri-p-144365051,549 TL
,,,,,,,,,,,,,,,,,,,,Beyaz,,,,,,,,,,,,,,,,,,https://www.trendyol.com/adidas/superstar-j-beyaz-unisex-gunluk-ayakkabi-ef5406-p-313588933,849 TL
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,,Bağcıklı,,,,Düz,Tekstil,Lisanslı,,,Spor,,Örme,Tekstil,100% Pamuk,Üniversite,Sportswear,Cool Comfort,Siyah,Tekstil,,,,,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Tekstil,https://www.trendyol.com/letoon/erkek-siyah-spor-ayakkabi-te7-p-75338035,"224,99 TL"
,Tekstil,,Bağcıksız,,,Parça Mevcut Değil,Düz,,Ek Özellik Mevcut Değil,,Unisex,,,Kumaş,Tekstil,,,Casual&Comfort,,Lacivert,Tekstil,,,,Evet,Kauçuk,Poli,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Tekstil,https://www.trendyol.com/moda-frato/stl-01-unisex-panduf-ev-ayakkabisi-p-68662281,"89,90 TL"
,,,Bağcıksız,,,,Yazılı,,Esnek,,Unisex,,,,Poliüretan,,,Günlük,,Lacivert,,,,,Hayır,,Poli,,,Kısa Topuklu (1- 4 cm),,,,,,,,https://www.trendyol.com/fly-fix/unisex-kaymaz-duz-topuklu-terlik-p-361333648,"40,04 TL"
,,,Bağcıksız,,,,Yazılı,,Esnek,,,,,,Poliüretan,,,Günlük,,Yeşil,,,,,,,,,,,,,,,,,,https://www.trendyol.com/fly-fix/unisex-duz-topuk-kaymaz-terlik-p-359415529,"40,04 TL"
,,,Bağcıklı,,,,,,Ek Özellik Mevcut Değil,,,Spor,,,Tekstil,,Üniversite,,Cool Comfort,Siyah,,,,,,,Kauçuk,Kauçuk Taban,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/skechers/hillcrest-erkek-siyah-outdoor-ayakkabi-p-198781780,1.279 TL
,,,Bağcıklı,,,,,Suni Deri,,,,Günlük,,,Suni Deri,,,,,Siyah,,,,,,,Kauçuk,,,,,,,,,,,https://www.trendyol.com/adidas/erkek-gunluk-ayakkabi-b74494-vs-pace-p-4084078,1.140 TL
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,,Bağcıklı,,,,Düz,,Ortopedik Taban,,,,,Örme,,"62% Polyester, 35% Viskoz, 3% Elastan",,Sportswear,,Siyah,,,,,,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/tonny-black/unisex-trekking-bot-siyah-fume-tb242-p-32071100,"294,97 TL"
,,,,,,,,,,,,,,,,,,,,Lacivert,,,,,,,,,,,,,,,,,,https://www.trendyol.com/english-home/shine-triko-kadin-ev-botu-p-213482458,"90,99 TL"
,,,,,,,,,,,,,,,Polyester,,,,,Beyaz,,,,,,,,,,,,,,,,,,https://www.trendyol.com/pull-bear/kosu-ayakkabisi-p-350235645,"599,95 TL"
,Tekstil,,Bağcıklı,,,,,Suni Deri,,,,,,,Suni Deri,,,,,Beyaz,,,,,,,EVA,Eva Taban,,,,,,,,,,https://www.trendyol.com/walky/jason-model-beyaz-kirmizi-erkek-spor-sneaker-ayakkabi-p-169852778,"249,99 TL"
,Hakiki Deri,,Bağcıklı,,,,,,Ortopedik Taban,,,,,,Hakiki Deri,,,,,Siyah,Hakiki Deri,,,,Evet,,Kauçuk,,,Kısa Topuklu (1- 4 cm),Dolgu Topuklu,,,,,,Hakiki Deri,https://www.trendyol.com/gur-moda-ayakkabi/rugan-klasik-ayakkabi-parlak-p-303516825,"199,48 TL"
,,,,,,,,,,,,,,,,,,,,Beyaz,,,,,,,,,,,,,,,,,,https://www.trendyol.com/adidas/advantage-base-erkek-gunluk-spor-ayakkabi-p-31132006,"1.299,90 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,,Bağcıklı,,,,Düz,,Ortopedik Taban,,,Spor,,Örme,Pamuk Karışımlı,"65% Suni Deri, 20% Poliüretan, 15% Tekstil",,Casual&Comfort,,Beyaz,Tekstil,,,,,,EVA,Eva Taban,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Tekstil,https://www.trendyol.com/dark-seer/beyaz-fume-erkek-sneaker-p-100991468,359 TL
,Tekstil,,Bağcıksız,,,,,Tekstil,,,,Spor,,,Triko,,,,,Siyah,,,,,,,,Termo Taban,Kalın Taban,,,,,,,,,https://www.trendyol.com/pinkada/corap-model-kadin-erkek-unisex-spor-ayakkabi-sneaker-p-335406968,"206,10 TL"
,,,Bağcıklı,,Kısa,,,Suni Deri,,Normal,,Günlük,Soğuk Havaya Dayanıklı,,Suni Deri,,,,,Siyah,,,Trekking,Ekoteks,,Kauçuk,,,,Kısa Topuklu (1- 4 cm),,,,,Gore-Tex,,,https://www.trendyol.com/xstep/unisex-siyah-x5-suya-soguga-dayanikli-kislik-trekking-kisa-bot-p-47471960,286 TL
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,,Bağcıklı,,,,Düz,,Ortopedik Taban,,,Spor,,Örme,Pamuk Karışımlı,"65% Suni Deri, 20% Poliüretan, 15% Tekstil",,Sportswear,,Siyah,,,,,,,EVA,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Tekstil,https://www.trendyol.com/dark-seer/siyah-beyaz-buz-erkek-sneaker-p-130327352,399 TL
,,,,,,,,,,,,Futbol,,,,,,,,Sarı,,Futbol,,,,,,,,,,,Amatör,,,,,https://www.trendyol.com/walked/401-sari-turkuaz-krampon-cim-erkek-futbol-spor-ayakkabi-p-180744824,178 TL
,Hakiki Deri,,Lastikli,,,,Düz,,Ortopedik Taban,,Unisex,,,,,,,Günlük,,Siyah,,,,,Evet,,Poli,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/gur-moda-ayakkabi/tam-ortopedik-ip-detayli-lastikli-rahat-gunluk-hafif-mrtgr-ayakkabi-p-317610101,"170,41 TL"
,,,Bağcıklı,,,,,Tekstil,,,,Spor,,,Tekstil,,,,,Siyah,,,,,,,,,,,,,,,Gore-Tex,,,https://www.trendyol.com/puma/90s-runner-nu-wave-erkek-siyah-spor-ayakkabi-373017-01-p-45342247,"829,99 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,,Bağcıklı,,,,Düz,,Ortopedik Taban,,,Spor,,Örme,Suni Deri,"62% Poliüretan, 35% Viskoz, 3% Elastan",,Casual&Comfort,,Gri,,,,,,,,Phylon/Termo (Kaydırmaz) Taban,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/tonny-black/unisex-fume-sneaker-tb107-0-p-6044873,"289,95 TL"
,,,Fermuarlı,,,,,,,,,Outdoor,,,EVA / PVC,,,,,Haki,,,,,,,EVA,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/sonimix/eva-termal-avci-cizme-haki-30-derece-soguga-dayanikli-p-211967581,235 TL
,Hakiki Deri,,Bağcıklı,,,Gerçek Deri,,Hakiki Deri,Ortopedik Taban,,,,,,Hakiki Deri,,,,,Kahverengi,Hakiki Deri,,,,,,Poli,Boost Foam,Kaydırmaz Taban,,,,,,,,Hakiki Deri,https://www.trendyol.com/depderi/hakiki-deri-erkek-sneaker-deri-erkek-ayakkabi-p-347677042,"399,90 TL"
,,,,,,,,,,,,,,,,,,,,Lacivert,,,,,,,,,,,,,,,,,,https://www.trendyol.com/twn/lacivert-sneaker-ayakkabi-p-303510416,459 TL
• Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,,Bağcıklı,,,Parça Mevcut Değil,Düz Renk,Tekstil,Ek Özellik Mevcut Değil,,Authentic Platform 2.0,Spor,,Kumaş,Tekstil,,Üniversite,Sportswear,Young,Siyah,Tekstil,,,,Evet,,EVA,Eva Taban,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Tekstil,https://www.trendyol.com/bartrobel/unisex-siyah-convers-bilekli-spor-sneaker-p-73558503,"179,07 TL"
,,,Bağcıklı,,,,,Suni Deri,Ek Özellik Mevcut Değil,,,Outdoor,,,Suni Deri,,Üniversite,,,Siyah,,,,,,,Kauçuk,Boost Foam,Kalın Taban,Kısa Topuklu (1- 4 cm),Kalın Topuklu,,,,,,,https://www.trendyol.com/puma/skye-clean-siyah-kadin-sneaker-ayakkabi-101085504-p-76174321,"987,26 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,,Bağcıklı,,,,Düz,,,,,Spor,,Örme,Tekstil,100% Suni Deri,,Sportswear,Cool Comfort,Siyah,,,,,,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/hummel/messmer-gri-unisex-sneaker-ayakkabi-p-6857125,"235,95 TL"
,,,Bağcıklı,,,,,Mikrofiber,Ek Özellik Mevcut Değil,,,Spor,,,Tekstil,,Üniversite,,Cool Comfort,Mavi,,,,,,,,Air Zoom,Düz Taban,,Düz Topuklu,,,,,,,https://www.trendyol.com/jump/26483-mavi-erkek-spor-ayakkabi-p-72406540,350 TL
,,,Fermuarlı,,Orta,,,Hakiki Deri,,Normal,,Outdoor,Soğuk Havaya Dayanıklı,,Hakiki Deri,,,,,Siyah,,,,,,,,,,Kısa Topuklu (1- 4 cm),Kalın Topuklu,,,,Gore-Tex,,,https://www.trendyol.com/maximoda/hakiki-deri-fermuarli-duble-yumusak-deri-su-ve-soguk-gecirmez-erkek-bot-p-54550455,"499,90 TL"
,Tekstil,,Bağcıklı,,,Parça Mevcut Değil,City,Tekstil,Ek Özellik Mevcut Değil,,Basic,Günlük,,Dokuma,Keten,,Lise,Sportswear,Fashion Forward,Siyah,Tekstil,,,,Hayır,,PVC,Eva Taban,Kaydırmaz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Tekstil,https://www.trendyol.com/glarus/erkek-siyah-keten-bagcikli-duz-taban-uzun-model-duz-taban-casual-sneaker-yuruyus-spor-ayakkabi-p-353663799,"188,79 TL"
,Tekstil,,Bağcıklı,,,,,Tekstil,,Normal,,Günlük,Nefes Alan,,,,,,,Siyah,Suni Deri,,,,,Kauçuk,Termoplastik,,,Kısa Topuklu (1- 4 cm),,,,,,,Tekstil,https://www.trendyol.com/pro-hyper/dinamic-gunluk-hafif-spor-ayakkabi-p-344512272,"182,36 TL"
,,,Bağcıklı,,,,,Suni Deri,,Normal,,Günlük,Soğuk Havaya Dayanıklı,,Suni Deri,,,,,Beyaz,,,Trekking,,,Kauçuk,,Su Tahliyeli,,,,,,,Suya Dayanıklı,,,https://www.trendyol.com/ayakkabix/kaddilla-gunluk-erkek-spor-ayakkabi-p-48602718,"349,90 TL"
,,,,,,,,,,,,,,,,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/adidas/terrex-ax3-p-5615008,1.799 TL
,,,Bağcıklı,,,,,Tekstil,,,,Outdoor,,,Tekstil,,,,,Mavi,,,,,,,,,Düz Taban,,,,,,,,,https://www.trendyol.com/freemax/kadin-hafif-keten-esnek-taban-spor-sneaker-ayakkabi-4200-mavi-p-302749794,"176,94 TL"
,Suni Deri,,Bağcıklı,,,İmitasyon Deri,Desensiz,Suni Deri,Ek Özellik Mevcut Değil,,Basic,Outdoor,,Dokuma,Suni Deri,,,Casual&Comfort,None Persona,Gri,Suni Deri,,,,Hayır,,Termoplastik,Poliüretan Taban,Memory Foam İç Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Suni Deri,https://www.trendyol.com/bouis/erkek-fume-bagcikli-duz-comfort-rahat-taban-casual-sneaker-esnek-yuruyus-spor-ayakkabi-p-353509411,"409,99 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,,Bağcıklı,,,,Düz,,,,,Spor,,Örme,Tekstil,"62% Poliüretan, 35% Viskoz, 3% Elastan",,Sportswear,Cool Comfort,Beyaz,,,,,,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/hummel/oslo-beyaz-unisex-ayakkabi-p-46996900,"449,95 TL"
,,,Fermuarlı,,,,,,,Normal,,Outdoor,Soğuk Havaya Dayanıklı,,Su Geçirmez,,,,,Siyah,,,Trekking,,,Kauçuk,,Su Tahliyeli,,,,,,,,,,https://www.trendyol.com/xstep/tunnel-soguga-dayanikli-kislik-trekking-ayakkabi-bot-p-66350439,295 TL
,,,,,,,,,,,,Spor,,,,,,,,Beyaz,,,,,,,,,,,,,,,,,,https://www.trendyol.com/us-polo-assn/us-polo-franco-wmn-kadin-gunluk-spor-ayakkabi-p-129865307,422 TL
,,,,,,,,,,,,Futbol,,,,,,Sportswear,,Siyah,,Futbol,,,,,,,,,,,Amatör,,,,,https://www.trendyol.com/jump/26521-erkek-hali-saha-kramponu-p-72288626,"263,50 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,,Bağcıklı,,,,,,Ortopedik Taban,,,Spor,,Örme,Tekstil,,,,,Beyaz,,,,,,,,,Kaydırmaz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/tonny-black/unisex-beyaz-spor-ayakkabi-tbqnt-p-44352669,"251,65 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,,Bağcıklı,,,,Düz,,,,,Spor,,Örme,Suni Deri,100% Suni Deri,,Sportswear,Cool Comfort,Siyah,Suni Deri,,,,,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Suni Deri,https://www.trendyol.com/hummel/stadion-iii-lifestyle-siyah-unisex-spor-ayakkabi-p-34451381,"407,95 TL"
,,,,,,,,,,,,,,,,,,,,Beyaz,,,,,,,,,,,,,,,,,,https://www.trendyol.com/adidas/hoops-3-low-classic-kadin-gunluk-spor-ayakkabi-p-239550704,1.089 TL
,,,Bağcıksız,,Orta,,Hayvan Desenli,Hakiki Deri,,Normal,,Outdoor,Soğuk Havaya Dayanıklı,,Hakiki Deri,,,,,Siyah,,,Trekking,Geri Dönüştürülmüş Metaryal,,Kauçuk,,EVA Orta Taban,,Kısa Topuklu (1- 4 cm),Kalın Topuklu,,,,Gore-Tex,Sentetik Dolgu,,https://www.trendyol.com/akm-royal/kislik-kurklu-erkek-bot-00599-p-138906684,"269,99 TL"
,,,Bağcıklı,,,,,Tekstil,,,,Spor,,,,,,,,Lacivert,,,,,,,,,Düz Taban,,,,,,Nefes Alabilen Kumaş,,,https://www.trendyol.com/skechers/erkek-lacivert-spor-ayakkabi-p-906389,"1.549,90 TL"
,Tekstil,,Bağcıklı,,,,,,,,,Spor,,,,,,,,Siyah,,,,,,,Kauçuk,,,Kısa Topuklu (1- 4 cm),,,,,,,Tekstil,https://www.trendyol.com/hummel/renew-unisex-spor-ayakkabi-900207-2001-p-303482339,"423,18 TL"
,Suni Deri,,Bağcıksız,,,,,,,,,Spor,,,Poliüretan,,,,,Siyah,,,,,,,,Poliüretan Taban,,,,,,,,,,https://www.trendyol.com/letao/erkek-gunluk-sneaker-yuruyus-spor-ayakkabi-p-82658165,"234,90 TL"
,,,,,,,,Tekstil,,,,Spor,,,Tekstil,,,,Cool Comfort,Beyaz,,,,,,,,,Düz Taban,,Düz Topuklu,,,,,,,https://www.trendyol.com/adidas/superstar-co-gs-spor-ayakkabi-p-33934086,2.185 TL
,,,Bağcıklı,,,,,Tekstil,,,,Spor,,,Tekstil,,,,,Siyah,,,,,,,,Termo Taban,Düz Taban,Kısa Topuklu (1- 4 cm),,,,,,,,https://www.trendyol.com/wemodaa/unisex-siyah-bagcikli-spor-ayakkabi-p-108952292,"121,10 TL"
,,,Bağcıksız,,,,,Mikrofiber,,,,Outdoor,,,Tekstil,,,,,Siyah,,,,,,,,Boost Foam,Düz Taban,,,,,,,,,https://www.trendyol.com/jump/erkek-gunluk-spor-ayakkabi-p-5940307,"208,31 TL"
,,,Bağcıklı,,,,,Suni Deri,,,,,,,Polyester,,,,,Siyah,,,,,,Kauçuk,,,,,,,,,,,,https://www.trendyol.com/harley-davidson/colmar-erkek-bot-025m100553-p-1267038,"1.408,84 TL"
,Tekstil,,Bağcıklı,Normal Bilekli,,,,,,,,,,,,,,,,Mavi,,,,,,,,,,,,,Amatör,,,,Tekstil,https://www.trendyol.com/orkistore/mavi-halisaha-futbol-ayakkabisi-p-335489807,182 TL
,,,Bağcıklı,,,,,Tekstil,,,,Spor,,,Tekstil,,,,,Siyah,,,,,,,,Termo Taban,Düz Taban,,,,,,,,,https://www.trendyol.com/wemodaa/unisex-siyah-beyaz-spor-ayakkabi-p-101104371,137 TL
,Suni Deri,,Bağcıklı,,,Gerçek Deri,Desenli,Suni Deri,Esnek,,Unisex,Günlük,,Dokuma,Suni Deri,,,Daily,,Beyaz,Tekstil,,,,Evet,,Poli,Poliüretan Taban,Kalın Taban,Orta Topuklu (5-9 cm),Düz Topuklu,,,,Nefes Alabilen Kumaş,,Tekstil,https://www.trendyol.com/qxworld/miro-yuksek-kalite-sneaker-gunluk-spor-klasik-ayakkabi-p-266412581,"399,99 TL"
,,,Bağcıklı,,,,,Tekstil,,,,Günlük,,,Tekstil,,,,,Siyah,,,,,,,,Boost Foam,Kalın Taban,,,,,,Nefes Alabilen Kumaş,,,https://www.trendyol.com/puma/90s-runner-nu-wave-erkek-spor-ayakkabi-37301711-p-222831510,999 TL
,,,Bağcıklı,,,,,Suni Deri,,,,Spor,,,Suni Deri,,,,,Beyaz,,,,,,,,Boost Foam,Düz Taban,,,,,,Yıkanabilir,,,https://www.trendyol.com/bigport/rahat-hafif-ve-esnek-gunluk-suya-dayanikli-erkek-spor-ayakkabi-3-renk-beyaz-siyah-ve-siyah-beyaz-b-p-144598647,"389,55 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,,Bağcıklı,,,,Düz,,,,,,,Dokuma,,100% Suni Deri,,Sportswear,,Lacivert,,,,,,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/hummel/rush-unisex-gri-spor-ayakkabi-p-31534187,"385,95 TL"
,,,Bağcıklı,,,,,,,,,Spor,,,,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/l-a-polo/07-dikisli-unisex-14-renkli-gunluk-ayakkabi-p-52829783,"292,98 TL"
,,,,,,,,,,,,,,,,,,,,Beyaz,,,,,,,,,,,,,,,,,,https://www.trendyol.com/north-of-wild/boeing-erkek-sneakers-beyaz-p-302604786,"546,96 TL"
,,,,,,,,,,,,,,,,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/divarese/siyah-erkek-deri-loafer-p-263951612,495 TL
,,,,,,,,,,,,,,,,,,,,Çok Renkli,,,,,,,,,,,,,,,,,,https://www.trendyol.com/nike/dunk-low-retro-white-black-cw1590-100-kadin-spor-ayakkabi-p-176842832,3.899 TL
,,,,,,,,,,,,,,,Hasır,,,Beachwear,,Kahverengi,,,,,,,,,,,,,,,,,,https://www.trendyol.com/fabro-man/kahverengi-hasir-el-yapimi-halat-sandalet-p-331984724,"119,03 TL"
,,,Bağcıklı,,,,,Tekstil,,,,Outdoor,,,,,,,,Yeşil,,,,,,,Kauçuk,,Düz Taban,,,,,,Nefes Alabilen Kumaş,,,https://www.trendyol.com/skechers/erkek-siyah-outdoor-ayakkabi-p-193638681,1.279 TL
,,,,,,,,,,,,,,,,,,,,Beyaz,,,,,,,,,,,,,,,,,Tekstil,https://www.trendyol.com/jump/beyaz-erkek-spor-ayakkabi-16309-p-1844429,"373,29 TL"
,,,Bağcıksız,,,,,Hakiki Deri,,,,Outdoor,,,Nubuk,,,,,Kahverengi,,,,,,,,,,Orta Topuklu (5-9 cm),Kalın Topuklu,,,,,,,https://www.trendyol.com/caterpillar/erkek-kahverengi-colorado-chocolate-nubuk-bot-015m100031-p-1263554,1.449 TL
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,,Bağcıklı,,,,Düz,Süet,,,,Outdoor,,Örme,,"62% Polyester, 35% Viskoz, 3% Elastan",,Casual&Comfort,,Sarı,,,,,,,,,,Kısa Topuklu (1- 4 cm),Dolgu Topuklu,,,,,,,https://www.trendyol.com/tonny-black/camel-unisex-outdoor-bot-v2rts-p-4157907,"281,28 TL"
,,,Bağcıklı,,,,Düz,Suni Deri,,,,Spor,,,Suni Deri,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/xstreet/jordan-bilekli-spor-ayakkabi-basket-p-357898055,"249,90 TL"
,,,,,,,,,,,,,,,,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/us-polo-assn/belo-2pr-siyah-erkek-sneaker-p-338154068,549 TL
,,,,,,,,,,,,,,,,,,,,Beyaz,,,,,,,,,,,,,,,,,,https://www.trendyol.com/us-polo-assn/lee-2pr-beyaz-erkek-sneaker-p-322558401,"444,20 TL"
,,,Bağcıklı,,Kısa,,,Suni Deri,,,,Günlük,,,Yün,,,,,Siyah,,,,,,Kauçuk,,,,Kısa Topuklu (1- 4 cm),Kalın Topuklu,,,,,,,https://www.trendyol.com/freemax/su-gecirmez-kurklu-kislik-fermuarli-bot-kaucuk-taban-saglam-outdoor-garantili-urun-siyah-p-188069360,"399,90 TL"
,,,Bağcıksız,,,,,,,,,,,,Süet,,,,,Kırmızı,,,,,,,Kauçuk,,,,,,,,,,,https://www.trendyol.com/slipcat/unisex-ici-yunlu-ev-pandufu-ev-botu-ev-ayakkabisi-p-343220099,"61,65 TL"
,,,,,,,,,,,,,,,,,,,,Çok Renkli,,,,,,,,,,,,,,,,,,https://www.trendyol.com/trend34cadde/allstar-gri-bilekli-jel-taban-spor-ayakkabi-p-335736747,"83,04 TL"
,,,Bağcıklı,,,,,Tekstil,,,,Spor,,,Tekstil,,,,Cool Comfort,Siyah,,,,,,,,,Düz Taban,,Düz Topuklu,,,,,,,https://www.trendyol.com/puma/anzarun-lite-1-siyah-erkek-kosu-ayakkabisi-100547340-p-34721887,"829,80 TL"
,Tekstil,,Bağcıklı,,,,Düz,Tekstil,,,,Outdoor,,Triko,Tekstil,,,Sportswear,Cool Comfort,Siyah,Tekstil,,,,,,Termoplastik,Termo Taban,Poliüretan İç Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Tekstil,https://www.trendyol.com/bouis/erkek-siyah-duz-taban-cizgili-fileli-sneaker-ayakkabi-kirmizi-detayli-bagcikli-sik-comfort-p-303542177,"241,89 TL"
,Tekstil,,Bağcıklı,,,,Düz,Tekstil,,,,Outdoor,,Triko,Tekstil,,,Sportswear,Cool Comfort,Siyah,Tekstil,,,,,,Termoplastik,Termo Taban,Poliüretan İç Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Tekstil,https://www.trendyol.com/bouis/erkek-siyah-duz-taban-cizgili-fileli-sneaker-ayakkabi-kirmizi-detayli-bagcikli-sik-comfort-p-303542177,"241,89 TL"
